0.0554,0.7274007
0.0176,0.79295456
0.0424,1.0357076
0.0346,1.0380347
0.0966,0.63180125
0.1578,0.95564
0.0252,1.0490476
2.0E-4,0.61
0.0146,0.8436987
0.1008,0.99150795
0.014,0.91057146
0.0516,1.0131783
0.0172,0.91639537
0.0308,0.99902594
0.1692,1.0630615
