0.506,1.1574308
4.7934,1.6561753
0.3168,1.6160228
1.187,1.9774002
0.59,2.064807
0.0278,0.96086335
1.4466,1.5879316
1.4176,1.9380473
1.4126,1.7559167
0.7854,1.6116577
0.1512,1.6278969
0.2186,1.4546843
0.9076,1.6789511
1.055,2.0571375
0.0348,1.6659195
