2530,115.74308
23967,165.61752
1584,161.60228
5935,197.74002
2950,206.48068
139,96.086334
7233,158.79317
7088,193.80473
7063,175.59167
3927,161.16577
756,162.78969
1093,145.46843
4538,167.89511
5275,205.71375
174,166.59195
