277,72.740074
88,79.295456
212,103.570755
173,103.80347
483,63.180122
789,95.564
126,104.90476
1,61.0
73,84.369865
504,99.150795
70,91.057144
258,101.31783
86,91.639534
154,99.902596
846,106.306145
